country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
US,United States,North Carolina,,,US-NC,,2020-12-26,-30,-16,-11,-31,-27,8
US,United States,North Carolina,,,US-NC,,2020-12-27,-23,-15,-5,-23,-19,6
US,United States,North Carolina,,,US-NC,,2020-12-28,-12,-2,21,-29,-43,12
US,United States,North Carolina,,,US-NC,,2020-12-29,-11,-1,23,-27,-42,12
US,United States,North Carolina,,,US-NC,,2020-12-30,-9,4,-1,-28,-42,12
US,United States,North Carolina,,,US-NC,,2020-12-31,-5,22,-11,-39,-49,14
US,United States,North Carolina,,,US-NC,,2021-01-01,-44,-32,-34,-59,-73,25
US,United States,North Carolina,,,US-NC,,2021-01-02,-21,-10,13,-25,-19,7
US,United States,North Carolina,,,US-NC,,2021-01-03,-21,-12,-18,-24,-17,6
US,United States,North Carolina,,,US-NC,,2021-01-04,-13,-1,-1,-29,-31,10
US,United States,North Carolina,,,US-NC,,2021-01-05,-16,-2,-13,-30,-32,11
US,United States,North Carolina,,,US-NC,,2021-01-06,-19,-6,-15,-33,-32,11
US,United States,North Carolina,,,US-NC,,2021-01-07,-17,4,-19,-35,-31,11
US,United States,North Carolina,,,US-NC,,2021-01-08,-33,-18,-39,-45,-37,17
US,United States,North Carolina,,,US-NC,,2021-01-09,-23,-11,-10,-37,-13,8
US,United States,North Carolina,,,US-NC,,2021-01-10,-21,-10,-11,-35,-15,6
US,United States,North Carolina,,,US-NC,,2021-01-11,-21,-7,-20,-37,-30,11
US,United States,North Carolina,,,US-NC,,2021-01-12,-20,-6,-9,-37,-31,11
US,United States,North Carolina,,,US-NC,,2021-01-13,-21,-9,-8,-36,-32,11
US,United States,North Carolina,,,US-NC,,2021-01-14,-22,-10,-11,-35,-32,11
US,United States,North Carolina,,,US-NC,,2021-01-15,-24,-12,-14,-35,-31,11
US,United States,North Carolina,,,US-NC,,2021-01-16,-23,-11,-9,-36,-13,6
US,United States,North Carolina,,,US-NC,,2021-01-17,-23,-13,-7,-38,-18,6
US,United States,North Carolina,,,US-NC,,2021-01-18,-20,-10,4,-36,-46,13
US,United States,North Carolina,,,US-NC,,2021-01-19,-22,-7,-3,-36,-32,10
US,United States,North Carolina,,,US-NC,,2021-01-20,-24,-12,-11,-38,-32,11
US,United States,North Carolina,,,US-NC,,2021-01-21,-24,-11,-19,-38,-31,12
US,United States,North Carolina,,,US-NC,,2021-01-22,-22,-10,3,-36,-29,10
US,United States,North Carolina,,,US-NC,,2021-01-23,-21,-11,12,-36,-10,5
US,United States,North Carolina,,,US-NC,,2021-01-24,-24,-13,-11,-37,-16,6
US,United States,North Carolina,,,US-NC,,2021-01-25,-27,-15,-35,-40,-32,12
US,United States,North Carolina,,,US-NC,,2021-01-26,-23,-11,-16,-39,-31,11
US,United States,North Carolina,,,US-NC,,2021-01-27,-22,-9,-19,-38,-32,11
US,United States,North Carolina,,,US-NC,,2021-01-28,-26,-15,-31,-40,-34,14
US,United States,North Carolina,,,US-NC,,2021-01-29,-20,-11,-10,-35,-29,10
US,United States,North Carolina,,,US-NC,,2021-01-30,-18,-5,-1,-35,-10,5
US,United States,North Carolina,,,US-NC,,2021-01-31,-34,-23,-55,-43,-23,9
US,United States,North Carolina,,,US-NC,,2021-02-01,-21,-9,-25,-38,-31,10
US,United States,North Carolina,,,US-NC,,2021-02-02,-21,-10,-20,-38,-31,11
US,United States,North Carolina,,,US-NC,,2021-02-03,-18,-8,-17,-36,-31,10
US,United States,North Carolina,,,US-NC,,2021-02-04,-20,-9,-18,-35,-30,10
US,United States,North Carolina,,,US-NC,,2021-02-05,-20,-10,-19,-36,-28,10
US,United States,North Carolina,,,US-NC,,2021-02-06,-18,-4,4,-35,-9,5
US,United States,North Carolina,,,US-NC,,2021-02-07,-28,-9,-35,-40,-18,6
US,United States,North Carolina,,,US-NC,,2021-02-08,-22,-10,-7,-34,-30,9
US,United States,North Carolina,,,US-NC,,2021-02-09,-19,-7,6,-34,-29,9
